scenario,region,year,cap_binding,y_realized_pct,y_demand_pct,y_supply_pct,solver_residual_pp,realized_minus_econ_pp,elasticity_lag_pp,price_index_reported,price_index_on_realized,price_index_error_pp,eta,clearing_residual
S3,europe,13,0,-2.990349672701109,-3.315345907379752,-3.315345907379752,0.0,0.3249962346786428,0.003478346285940015,1.1011223497805493,1.0906153410937662,1.0507008686783115,-0.35,0.0
S3,europe,14,0,-2.993894488389681,-3.322878784992389,-3.322878784992389,0.0,0.3289842966027079,0.0030453882874370564,1.1013675021848057,1.0907292120281062,1.0638290156699481,-0.35,0.0
S3,europe,15,0,-2.997104658303651,-3.329585757204334,-3.329585757204334,0.0,0.3324810989006832,0.002722039146477173,1.1015858380690888,1.0908323469083967,1.075349116069213,-0.35,0.0
S3,europe,16,0,-3.0000560264402676,-3.335666305468721,-3.335666305468721,0.0,0.3356102790284532,0.00247572988364142,1.1017838321217461,1.0909271787390606,1.0856653382685488,-0.35,0.0
S3,europe,17,0,-3.0028022914390773,-3.341261066335355,-3.341261066335355,0.0,0.3384587748962775,0.0022837763294758506,1.1019660504661204,1.0910154302987307,1.095062016738968,-0.35,0.0
S3,europe,18,0,-3.0053817046411635,-3.346469664938778,-3.346469664938778,0.0,0.3410879602976147,0.0021303708237163654,1.1021357282842972,1.0910983288332055,1.1037399451091723,-0.35,0.0
S3,europe,19,0,-3.0078217345449243,-3.3513631268754507,-3.3513631268754507,0.0,0.3435413923305264,0.002004490054810515,1.1022951721945056,1.0911767556209586,1.1118416573546952,-0.35,0.0
S3,europe,20,0,-3.0101423150003637,-3.3559925171289917,-3.3559925171289917,0.0,0.34585020212862805,0.0018984398664823043,1.1024460405098477,1.0912513501572314,1.1194690352616332,-0.35,0.0
S3,europe,21,0,-3.0123581072571293,-3.3603949534510957,-3.3603949534510957,0.0,0.34803684619396646,0.0018068430127082813,1.1025895384296025,1.0913225827255053,1.1266955704097192,-0.35,0.0
S3,europe,22,0,-3.014480075440351,-3.3645977926913484,-3.3645977926913484,0.0,0.3501177172509973,0.0017259349800208268,1.1027265539870361,1.0913908049522598,1.13357490347763,-0.35,0.0
S3,europe,23,0,-3.016516584059026,-3.368621545729311,-3.368621545729311,0.0,0.3521049616702854,0.0016530740888809348,1.102857752744897,1.0914562850302143,1.1401467714682756,-0.35,0.0
S3,europe,24,0,-3.018474162784257,-3.3724819076632273,-3.3724819076632273,0.0,0.35400774487897024,0.001586400650210873,1.1029836437691494,1.0915192322662837,1.1464411502865701,-0.35,0.0
S3,europe,25,0,-3.020358039604154,-3.376191172306009,-3.376191172306009,0.0,0.3558331327018549,0.0015245998112561887,1.1031046256064827,1.0915798141966764,1.1524811409806324,-0.35,0.0
S3,europe,26,0,-3.0221725127367094,-3.3797592182037373,-3.3797592182037373,0.0,0.35758670546702787,0.0014667365359155582,1.103221018340695,1.0916381685268088,1.1582849813886131,-0.35,0.0
S3,europe,27,0,-3.0239212102900925,-3.383194196447614,-3.383194196447614,0.0,0.3592729861575217,0.001412140769244119,1.103333085957282,1.0916944114678457,1.163867448943634,-0.35,0.0
S3,europe,28,0,-3.025607271769515,-3.3865030109267447,-3.3865030109267447,0.0,0.36089573915722983,0.0013603275159090877,1.103441051960382,1.0917486435641437,1.1692408396238196,-0.35,0.0
S3,europe,29,0,-3.0272334751648367,-3.389691654097904,-3.389691654097904,0.0,0.3624581789330672,0.0013109412104417295,1.1035451102915017,1.09180095377338,1.1744156518121773,-0.35,0.0
S3,europe,30,0,-3.0288023261381136,-3.3927654421642583,-3.3927654421642583,0.0,0.36396311602614473,0.0012637169881146715,1.1036454329765808,1.0918514223296554,1.1794010646925424,-0.35,0.0
S3,east_asia,1,0,-0.950864467039203,-0.8914088242699902,-0.8914088242699902,0.0,-0.05945564276921278,2.8874252597035457,1.0200971860164658,1.0214584135159523,-0.1361227499486528,-0.45,0.0
S3,east_asia,2,0,-0.9772274131113146,-1.286462173753633,-1.286462173753633,0.0,0.3092347606423185,0.22881194820672177,1.029191485012642,1.0220628319331437,0.7128653079498282,-0.45,0.0
S3,east_asia,3,0,-0.9791749939825789,-1.3270208222986746,-1.3270208222986746,0.0,0.3478458283160957,0.020302022527163288,1.0301318100201136,1.022107504330674,0.802430568943957,-0.45,0.0
S3,east_asia,4,0,-0.9809801328537149,-1.334628848624242,-1.334628848624242,0.0,0.35364871577052703,0.006517337876031648,1.0303083357442993,1.02214891201049,0.8159423733809179,-0.45,0.0
S3,east_asia,5,0,-0.9823468557951465,-1.338805558213263,-1.338805558213263,0.0,0.3564587024181165,0.004192089309949798,1.0304052647695936,1.0221802645826379,0.8225000186955711,-0.45,0.0
S3,east_asia,6,0,-0.983390300980147,-1.3417057291983614,-1.3417057291983614,0.0,0.3583154282182144,0.002992734727332025,1.0304725769033602,1.0222042021140905,0.8268374789269783,-0.45,0.0
S3,east_asia,7,0,-0.9842103697883076,-1.343795873822362,-1.343795873822362,0.0,0.35958550403405454,0.0021972680293608216,1.0305210925119457,1.022223015769472,0.8298076742473626,-0.45,0.0
S3,east_asia,8,0,-0.9848758601735397,-1.345337652636347,-1.345337652636347,0.0,0.3604617924628073,0.0016553749648415272,1.0305568817933335,1.0222382835241848,0.8318598269148714,-0.45,0.0
S3,east_asia,9,0,-0.9854333937087789,-1.346504944397875,-1.346504944397875,0.0,0.361071550689096,0.0012837229898587932,1.0305839793129146,1.0222510747753393,0.8332904537575292,-0.45,0.0
S3,east_asia,10,0,-0.9859145550048853,-1.3474150720974243,-1.3474150720974243,0.0,0.36150051709253894,0.0010270527047218092,1.030605107740857,1.022262114037763,0.8342993703093882,-0.45,0.0
S3,east_asia,11,0,-0.9863407748720077,-1.3481473278181277,-1.3481473278181277,0.0,0.3618065529461201,0.0008481340988047981,1.030622107363237,1.0222718929257806,0.8350214437456316,-0.45,0.0
S3,east_asia,12,0,-0.9867266301484823,-1.3487553465643565,-1.3487553465643565,0.0,0.3620287164158742,0.0007218538208175751,1.0306362230813342,1.0222807458340788,0.8355477247255383,-0.45,0.0
S3,east_asia,13,0,-0.987082070660128,-1.3492754517789751,-1.3492754517789751,0.0,0.36219338111884714,0.0006312697665877831,1.0306482980278695,1.0222889010166119,0.8359397011257652,-0.45,0.0
S3,east_asia,14,0,-0.9874139216493716,-1.3497322863056938,-1.3497322863056938,0.0,0.36231836465632217,0.0005649509670718755,1.0306589042289653,1.0222965150492511,0.8362389179714214,-0.45,0.0
S3,east_asia,15,0,-0.987726897244956,-1.3501426109954973,-1.3501426109954973,0.0,0.36241571375054127,0.0005151831156111064,1.030668430758931,1.022303696077728,0.8364734681203023,-0.45,0.0
S3,east_asia,16,0,-0.9880242840601849,-1.3505178668013595,-1.3505178668013595,0.0,0.3624935827411746,0.00047675823735687795,1.0306771432045465,1.0223105194991982,0.8366623705348353,-0.45,0.0
S3,east_asia,17,0,-0.9883084022922595,-1.3508659027010594,-1.3508659027010594,0.0,0.36255750040879997,0.00044615847087786653,1.0306852237715087,1.0223170385400213,0.8368185231487413,-0.45,0.0
S3,east_asia,18,0,-0.9885809167663018,-1.3511921409927852,-1.3511921409927852,0.0,0.3626112242264834,0.00042100568486136414,1.030692798333197,1.0223232913913758,0.8369506941821259,-0.45,0.0
S3,east_asia,19,0,-0.9888430467893894,-1.3515003631664468,-1.3515003631664468,0.0,0.36265731637705745,0.0003996903745667746,1.0306999546729607,1.0223293060235712,0.8370648649389523,-0.45,0.0
S3,east_asia,20,0,-0.9890957077699158,-1.3517932399226384,-1.3517932399226384,0.0,0.3626975321527226,0.00038112144958996064,1.0307067547877193,1.0223351034350234,0.8371651352695908,-0.45,0.0
S3,east_asia,21,0,-0.9893396068257343,-1.3520726886757761,-1.3520726886757761,0.0,0.3627330818500418,0.0003645575344601859,1.0307132431870636,1.022340699845682,0.8372543341381489,-0.45,0.0
S3,east_asia,22,0,-0.9895753073656977,-1.3523401147370384,-1.3523401147370384,0.0,0.36276480737134076,0.0003494932275485696,1.0307194524922003,1.0223461081786662,0.8373344313534092,-0.45,0.0
S3,east_asia,23,0,-0.989803272749179,-1.3525965740681212,-1.3525965740681212,0.0,0.36279330131894216,0.00033558241328002225,1.030725407214262,1.0223513390619092,0.8374068152352754,-0.45,0.0
S3,east_asia,24,0,-0.9900238958351015,-1.352842883153682,-1.352842883153682,0.0,0.36281898731858053,0.0003225865547545892,1.0307311263050165,1.0223564015060822,0.8374724798934308,-0.45,0.0
S3,east_asia,25,0,-0.9902375190142698,-1.3530796932168854,-1.3530796932168854,0.0,0.36284217420261555,0.0003103398282827685,1.03073662487981,1.02236130336418,0.8375321515629919,-0.45,0.0
S3,east_asia,26,0,-0.9904444478213814,-1.353307540391191,-1.353307540391191,0.0,0.36286309256980953,0.00029872561183447166,1.0307419153823332,1.022366051643811,0.8375863738522282,-0.45,0.0
S3,east_asia,27,0,-0.9906449602152589,-1.3535268796775024,-1.3535268796775024,0.0,0.36288191946224346,0.0002876606283661043,1.030747008372959,1.0223706527201,0.8376355652859102,-0.45,0.0
S3,east_asia,28,0,-0.9908393129341331,-1.3537381079655408,-1.3537381079655408,0.0,0.36289879503140776,0.0002770842495752879,1.030751913063195,1.0223751124814895,0.8376800581705535,-0.45,0.0
S3,east_asia,29,0,-0.9910277458765382,-1.3539415796777976,-1.3539415796777976,0.0,0.3629138338012594,0.0002669512792541351,1.030756637678865,1.0223794364302379,0.8377201248627175,-0.45,0.0
S3,east_asia,30,0,-0.9912104851467762,-1.3541376174358355,-1.3541376174358355,0.0,0.36292713228905926,0.0002572270820483391,1.0307611897077276,1.0223836297522824,0.8377559955445202,-0.45,0.0
S3,south_asia,1,0,-2.142089570604533,-3.679973914331358,-3.679973914331358,0.0,1.5378843437268253,2.789514105258617,1.0644836962318673,1.0367485501429234,2.7735146088943896,-0.6,0.0
S3,south_asia,2,0,-4.000288118146722,-3.683834310454981,-3.683834310454981,0.0,-0.31645380769174114,1.9947827981787598,1.0645548055070029,1.0704099003901033,-0.5855094883100431,-0.6,0.0
S3,south_asia,3,0,-4.066586952239792,-4.045604238650002,-4.045604238650002,0.0,-0.02098271358978998,0.12961868396310083,1.0712525656185554,1.0716431042884769,-0.03905386699214475,-0.6,0.0
S3,south_asia,4,0,-4.107761617857896,-4.1749840399643805,-4.1749840399643805,0.0,0.06722242210648322,0.05635323412296056,1.0736642673087442,1.072410126075877,0.12541412328672674,-0.6,0.0
S3,south_asia,5,0,-4.139214775341826,-4.264343478527877,-4.264343478527888,1.1102230246251565e-14,0.1251287031860504,0.04110538820057685,1.0753350464662628,1.0729966428238629,0.23384036423999,-0.6,0.0
S3,south_asia,6,0,-4.162577035188175,-4.32980563882791,-4.32980563882791,0.0,0.16722860363973524,0.03007173806921226,1.076561652969963,1.0734326183621312,0.3129034607831871,-0.6,0.0
S3,south_asia,7,0,-4.180208776245675,-4.378477821247362,-4.378477821247362,0.0,0.19826904500168663,0.022310773651734728,1.077475106585672,1.073761841350894,0.3713265234777996,-0.6,0.0
S3,south_asia,8,0,-4.193798263739746,-4.415338681963754,-4.415338681963754,0.0,0.22154041822400883,0.016867654226607187,1.078167717102368,1.0740156969253094,0.4152020177058624,-0.6,0.0
S3,south_asia,9,0,-4.204521475077804,-4.443861800617732,-4.443861800617732,0.0,0.23934032553992735,0.013033023201730609,1.0787041516014038,1.0742160774164518,0.44880741849520067,-0.6,0.0
S3,south_asia,10,0,-4.213197776533351,-4.466466116244449,-4.466466116244449,0.0,0.2532683397110991,0.01031499389544388,1.079129574507822,1.0743782518793088,0.4751322628513188,-0.6,0.0
S3,south_asia,11,0,-4.22039848907737,-4.4848365341641045,-4.4848365341641045,0.0,0.2644380450867345,0.008373019520530045,1.0794755114153989,1.0745128748871158,0.4962636528283104,-0.6,0.0
S3,south_asia,12,0,-4.226522504129093,-4.500147724090276,-4.500147724090264,-1.1102230246251565e-14,0.27362521996118216,0.006971220265861167,1.0797639750004766,1.0746273894243499,0.5136585576126729,-0.6,0.0
S3,south_asia,13,0,-4.231848901232372,-4.513219907565369,-4.513219907565369,0.0,0.2813710063329977,0.005946151257332777,1.080010353205543,1.0747270049761493,0.5283348229393692,-0.6,0.0
S3,south_asia,14,0,-4.236573520937914,-4.524627148591831,-4.524627148591831,0.0,0.28805362765391695,0.005184512160658072,1.080225424881288,1.0748153783088632,0.541004657242472,-0.6,0.0
S3,south_asia,15,0,-4.240834365293244,-4.5347725575282,-4.5347725575282,0.0,0.2939381922349549,0.004607724227920218,1.0804167636056254,1.0748950867616789,0.5521676843946555,-0.6,0.0
S3,south_asia,16,0,-4.244729229698141,-4.543940485686515,-4.543940485686515,0.0,0.29921125598837417,0.004161255728718505,1.0805897140435212,1.0749679570301889,0.562175701333234,-0.6,0.0
S3,south_asia,17,0,-4.248327938240015,-4.5523327370262106,-4.5523327370262106,0.0,0.3040047987861949,0.0038072321813048537,1.0807480703889103,1.0750352934493157,0.5712776939594599,-0.6,0.0
S3,south_asia,18,0,-4.251680832887928,-4.560093686212596,-4.560093686212596,0.0,0.30841285332466883,0.0035193197112981522,1.0808945475201517,1.0750980364507343,0.5796511069417365,-0.6,0.0
S3,south_asia,19,0,-4.254824663429968,-4.567327700622325,-4.567327700622325,0.0,0.3125030371923576,0.003279181842427703,1.0810311080941029,1.0751568725404625,0.5874235553640306,-0.6,0.0
S3,south_asia,20,0,-4.257786674494223,-4.574111225143563,-4.574111225143563,0.0,0.3163245506493384,0.003074025599383856,1.0811591895977604,1.0752123106327254,0.5946878965034985,-0.6,0.0
S3,south_asia,21,0,-4.260587442273933,-4.580501166439288,-4.580501166439288,0.0,0.3199137241653549,0.0028949018620771927,1.0812798619629582,1.0752647350432658,0.6015126919692415,-0.6,0.0
S3,south_asia,22,0,-4.263242844293824,-4.586540711784382,-4.586540711784382,0.0,0.32329786749055733,0.0027355280238755553,1.081393937003562,1.0753144422931666,0.6079494710395261,-0.6,0.0
S3,south_asia,23,0,-4.265765428054824,-4.592263369505578,-4.592263369505578,0.0,0.32649794145075406,0.0025914723656816907,1.0815020444329813,1.075361666684515,0.6140377748466319,-0.6,0.0
S3,south_asia,24,0,-4.268165362873988,-4.597695776606326,-4.597695776606326,0.0,0.3295304137323374,0.0024595889472428523,1.0816046847019525,1.075406598089049,0.6198086612903442,-0.6,0.0
S3,south_asia,25,0,-4.270451102699003,-4.602859651734481,-4.602859651734481,0.0,0.3324085490354789,0.002337626013060312,1.0817022657595239,1.0754493943360743,0.6252871423449546,-0.6,0.0
S3,south_asia,26,0,-4.272629848474018,-4.6077731555838835,-4.6077731555838835,0.0,0.3351433071098642,0.002223954584015808,1.0817951286631535,1.0754901898542366,0.6304938808916916,-0.6,0.0
S3,south_asia,27,0,-4.274707871455597,-4.612451840369946,-4.612451840369946,0.0,0.3377439689143502,0.0021173803017915382,1.081883565453551,1.0755291017142943,0.6354463739256744,-0.6,0.0
S3,south_asia,28,0,-4.276690740038081,-4.616909314261353,-4.616909314261353,0.0,0.3402185742232722,0.002017012945534913,1.0819678316624637,1.0755662338681957,0.6401597794267966,-0.6,0.0
S3,south_asia,29,0,-4.278583479588405,-4.621157708009493,-4.621157708009493,0.0,0.34257422842108864,0.0019221759027548968,1.082048155095296,1.07560168013581,0.6446474959486137,-0.6,0.0
S3,south_asia,30,0,-4.280390685740542,-4.62520800423909,-4.62520800423909,0.0,0.344817318498547,0.0018323433228578656,1.0821247420268794,1.0756355263215744,0.6489215705304918,-0.6,0.0
S3,southeast_asia,1,0,-2.4881610349531957,-2.886596034389055,-2.886596034389055,0.0,0.39843499943585936,3.2483124987629672,1.0546995701665056,1.0468771798929506,0.7822390273555024,-0.55,0.0
S3,southeast_asia,2,0,-2.8787855888371072,-2.7585451481115353,-2.7585451481115353,0.0,-0.12024044072557194,0.37522816210473625,1.0521757222458838,1.0545453598259054,-0.23696375800215108,-0.55,0.0
S3,southeast_asia,3,0,-2.9442283180990847,-2.922259097267632,-2.922259097267632,0.0,-0.021969220831452585,0.09599875407543673,1.0554041501799887,1.0558385499723077,-0.043439979231907344,-0.55,0.0
S3,southeast_asia,4,0,-2.987111381730001,-3.0366514480985374,-3.0366514480985374,0.0,0.04954006636853636,0.06290444598820583,1.0576690814287184,1.0566872802952532,0.09818011334652432,-0.55,0.0
S3,southeast_asia,5,0,-3.0192522415753986,-3.121028266344239,-3.12102826634425,1.1102230246251565e-14,0.1017760247688404,0.046556919101264915,1.0593445467605698,1.0573240972663787,0.20204494941911122,-0.55,0.0
S3,southeast_asia,6,0,-3.043926143890996,-3.184281556001023,-3.184281556001023,0.0,0.140355412110027,0.03523655548638149,1.0606032630306863,1.057813372768444,0.27898902622423005,-0.55,0.0
S3,southeast_asia,7,0,-3.063259031616916,-3.232454593564782,-3.232454593564782,0.0,0.16919556194786578,0.027177907248197852,1.0615634438155355,1.0581969829357245,0.3366460879810962,-0.55,0.0
S3,southeast_asia,8,0,-3.078745804229399,-3.2698268745542824,-3.2698268745542824,0.0,0.1910810703248833,0.021405788527709135,1.0623092732876158,1.058504432663865,0.3804840623750749,-0.55,0.0
S3,southeast_asia,9,0,-3.0914429662387777,-3.2994321608645127,-3.2994321608645127,0.0,0.20798919462573506,0.01724538098257372,1.0629006754566381,1.0587566052096935,0.4144070246944631,-0.55,0.0
S3,southeast_asia,10,0,-3.1020980476575977,-3.323419661714111,-3.323419661714111,0.0,0.2213216140565133,0.014222581143863433,1.063380229764213,1.0589682927896777,0.44119369745352355,-0.55,0.0
S3,southeast_asia,11,0,-3.111240731335241,-3.3433118730170075,-3.3433118730170075,0.0,0.23207114168176668,0.012003935082782746,1.0637781661103434,1.0591499854281365,0.46281806822068283,-0.55,0.0
S3,southeast_asia,12,0,-3.119247128130087,-3.360188053587565,-3.360188053587565,0.0,0.24094092545747792,0.010354835728862422,1.064115948881612,1.0593091363146503,0.48068125669618045,-0.55,0.0
S3,southeast_asia,13,0,-3.126385085441452,-3.3748143483430915,-3.3748143483430915,0.0,0.24842926290163936,0.00911016327830444,1.0644088338851712,1.0594510556470338,0.4957778238137367,-0.55,0.0
S3,southeast_asia,14,0,-3.1328461097692273,-3.387735856024876,-3.387735856024876,0.0,0.25488974625564875,0.00815365203400975,1.0646676852576595,1.0595795413767157,0.5088143880943807,-0.55,0.0
S3,southeast_asia,15,0,-3.1387678506081595,-3.3993416662608023,-3.3993416662608023,0.0,0.2605738156526427,0.007403388119642251,1.064900262976547,1.0596973239786183,0.5202938997928674,-0.55,0.0
S3,southeast_asia,16,0,-3.144249933443022,-3.4099107519869887,-3.4099107519869887,0.0,0.26566081854396684,0.006801615433765784,1.0651121334992033,1.0598063799345014,0.5305753564701865,-0.55,0.0
S3,southeast_asia,17,0,-3.149365108434965,-3.4196443293722734,-3.4196443293722734,0.0,0.2702792209373084,0.006307569396851731,1.065307313013657,1.0599081526229446,0.5399160390712421,-0.55,0.0
S3,southeast_asia,18,0,-3.1541671009605365,-3.4286886653012494,-3.4286886653012494,0.0,0.27452156434071284,0.0058924388068773426,1.065488721422329,1.0600037079478735,0.5485013474455513,-0.55,0.0
S3,southeast_asia,19,0,-3.1586961404814207,-3.4371511482717,-3.4371511482717,0.0,0.2784550077902792,0.0055358235743832584,1.0656585025738594,1.0600938439903924,0.5564658583466997,-0.55,0.0
S3,southeast_asia,20,0,-3.162982855339158,-3.4451116116049563,-3.4451116116049563,0.0,0.28212875626579814,0.005223244007698802,1.065818250081972,1.060179168279879,0.5639081802093049,-0.55,0.0
S3,southeast_asia,21,0,-3.1670510175127675,-3.4526303121536928,-3.4526303121536928,0.0,0.28557929464092524,0.0049443893458886445,1.0659691665526756,1.0602601522642674,0.5709014288408198,-0.55,0.0
S3,southeast_asia,22,0,-3.170919478013401,-3.459753553671596,-3.459753553671596,0.0,0.2888340756581953,0.004691886017939295,1.0661121758683998,1.060337169726984,0.5775006141415684,-0.55,0.0
S3,southeast_asia,23,0,-3.1746035326566058,-3.466517651758716,-3.466517651758716,0.0,0.2919141191021102,0.004460431311165136,1.0662480023922811,1.060410523901689,0.583747849059213,-0.55,0.0
S3,southeast_asia,24,0,-3.178115886908617,-3.47295173120008,-3.47295173120008,0.0,0.29483584429146337,0.00424618396659554,1.0663772268671896,1.0604804666296541,0.5896760237535492,-0.55,0.0
S3,southeast_asia,25,0,-3.181467338505406,-3.479079701273513,-3.479079701273513,0.0,0.2976123627681071,0.004046335431584502,1.0665003258979688,1.0605472119142376,0.5953113983731217,-0.55,0.0
S3,southeast_asia,26,0,-3.1846672613620397,-3.484921652295614,-3.484921652295614,0.0,0.3002543909335742,0.0038588081495996573,1.0666176998697525,1.0606109455296462,0.6006754340106335,-0.55,0.0
S3,southeast_asia,27,0,-3.187723949534904,-3.490494844634262,-3.490494844634262,0.0,0.30277089509935795,0.0036820431852435664,1.0667296927203351,1.0606718318503354,0.6057860869999709,-0.55,0.0
S3,southeast_asia,28,0,-3.190644862583869,-3.495814410700293,-3.495814410700293,0.0,0.30516954811642405,0.0035148506769583365,1.0668366059735466,1.0607300187219377,0.6106587251608842,-0.55,0.0
S3,southeast_asia,29,0,-3.193436801427796,-3.500893854732645,-3.500893854732645,0.0,0.3074570533048493,0.003356304477990235,1.0669387087284268,1.060785640951464,0.6153067776962784,-0.55,0.0
S3,southeast_asia,30,0,-3.1961060351654913,-3.5057454100677066,-3.5057454100677066,0.0,0.30963937490221527,0.003205667879224716,1.0670362447974604,1.060838822823405,0.6197421974055484,-0.55,0.0
S3,latin_america,1,0,-1.064457305387323,-1.7880269818146166,-1.7880269818146166,0.0,0.7235696764272936,1.0887849986904814,1.0367430396134487,1.02163395635263,1.5109083260818723,-0.5,0.0
S3,latin_america,2,0,-1.6398992418839686,-1.6084682319846055,-1.6084682319846055,0.0,-0.031431009899363094,0.4166077482713082,1.0329625024347024,1.0336227750822418,-0.06602726475393172,-0.5,0.0
S3,latin_america,3,0,-1.697268655333295,-1.707127853677215,-1.707127853677215,0.0,0.009859198343920017,0.05968793990617227,1.0350371764869968,1.0348295703514692,0.020760613552761598,-0.5,0.0
S3,latin_america,4,0,-1.7301764543292686,-1.7871002963982696,-1.7871002963982696,0.0,0.05692384206900103,0.03771308702276155,1.0367234753784915,1.035522757010902,0.12007183675895039,-0.5,0.0
S3,latin_america,5,0,-1.7548207992712062,-1.8472089149691229,-1.8472089149691229,0.0,0.09238811569791672,0.028058532341358744,1.0379936399122176,1.0360423342763827,0.1951305635834899,-0.5,0.0
S3,latin_america,6,0,-1.7737367752836963,-1.8927922840285882,-1.8927922840285882,0.0,0.1190555087448919,0.02127445146538065,1.0389584260939642,1.0364414055292945,0.25170205646696253,-0.5,0.0
S3,latin_america,7,0,-1.7885077762004875,-1.9278510502560242,-1.9278510502560242,0.0,0.1393432740555367,0.01638452551589037,1.0397013711908447,1.0367531903899383,0.2948180800906419,-0.5,0.0
S3,latin_america,8,0,-1.800262437419542,-1.9552672324678055,-1.9552672324678055,0.0,0.1550047950482636,0.01284299939080108,1.0402829144680936,1.0370014071816678,0.32815072864258443,-0.5,0.0
S3,latin_america,9,0,-1.809809698596132,-1.977112457571828,-1.977112457571828,0.0,0.1673027589756959,0.010265159868527718,1.0407466377323404,1.0372030771157,0.35435606166405176,-0.5,0.0
S3,latin_america,10,0,-1.8177299442786565,-1.9948752659882274,-1.9948752659882274,0.0,0.17714532170957087,0.00837696192203391,1.041123929398961,1.0373704237156907,0.3753505683270264,-0.5,0.0
S3,latin_america,11,0,-1.824440080062062,-2.009625470017107,-2.009625470017107,0.0,0.18518538995504485,0.0069829742162297315,1.041437387659693,1.0375122336384317,0.3925154021261257,-0.5,0.0
S3,latin_america,12,0,-1.8302400751983416,-2.02213254111957,-2.02213254111957,0.0,0.19189246592122844,0.00594373444779972,1.0417032877685417,1.0376348323628515,0.406845540569023,-0.5,0.0
S3,latin_america,13,0,-1.8353462429349654,-2.03295068444147,-2.03295068444147,0.0,0.1976044415065048,0.005159661860734688,1.0419333634472168,1.0377427831394441,0.419058030777264,-0.5,0.0
S3,latin_america,14,0,-1.8399150331953273,-2.0424798756199958,-2.0424798756199958,0.0,0.20256484242466843,0.004559611629356697,1.0421360893866454,1.037839387364278,0.4296702022367427,-0.5,0.0
S3,latin_america,15,0,-1.8440600404600827,-2.0510096027862024,-2.0510096027862024,0.0,0.20694956232611972,0.004092723801150944,1.0423176027136212,1.0379270426326817,0.43905600809395207,-0.5,0.0
S3,latin_america,16,0,-1.847864161066215,-2.0587501903362226,-2.0587501903362226,0.0,0.21088602927000766,0.003722614302316407,1.0424823641292524,1.0380074988781138,0.44748652511386044,-0.5,0.0
S3,latin_america,17,0,-1.8513882834150341,-2.0658552186340606,-2.0658552186340606,0.0,0.2144669352190265,0.0034232328421812674,1.0426336318080422,1.038082041574832,0.45515902332102787,-0.5,0.0
S3,latin_america,18,0,-1.8546775003112304,-2.072437565701868,-2.072437565701868,0.0,0.21776006539063752,0.0031759082112212123,1.0427738008658871,1.0381516227656573,0.4622178100229801,-0.5,0.0
S3,latin_america,19,0,-1.8577655505648494,-2.0785808835014463,-2.0785808835014463,0.0,0.22081533293659694,0.0029672399432301155,1.0429046464328686,1.0382169547776359,0.4687691655232751,-0.5,0.0
S3,latin_america,20,0,-1.860677995246085,-2.084347807860587,-2.084347807860598,1.1102230246251565e-14,0.22366981261450203,0.002787593541137001,1.04302749766632,1.0382785772599088,0.47489204064112833,-0.5,0.0
S3,latin_america,21,0,-1.8634344897524024,-2.0897858322373675,-2.0897858322373675,0.0,0.22635134248496502,0.0026300262712691813,1.0431433623188593,1.0383369051497005,0.480645716915884,-0.5,0.0
S3,latin_america,22,0,-1.866050409755371,-2.094931510981801,-2.094931510981801,0.0,0.22888110122643024,0.0024895201958710644,1.0432530159203848,1.038392263004832,0.48607529155528795,-0.5,0.0
S3,latin_america,23,0,-1.8685380154195186,-2.0998134682430947,-2.0998134682430947,0.0,0.2312754528235761,0.00236243448412804,1.0433570656429703,1.0384449095906136,0.491215605235662,-0.5,0.0
S3,latin_america,24,0,-1.8709072856394227,-2.1044545530093828,-2.1044545530093828,0.0,0.23354726736996012,0.0022461142485150076,1.04345599605588,1.038495055500113,0.4960940555767124,-0.5,0.0
S3,latin_america,25,0,-1.8731665164247513,-2.1088733837048346,-2.1088733837048346,0.0,0.23570686728008328,0.002138611126539791,1.0435502019274785,1.0385428757940216,0.5007326133456891,-0.5,0.0
S3,latin_america,26,0,-1.875322750686359,-2.113085456351338,-2.113085456351338,0.0,0.23776270566497892,0.002038483647230638,1.0436400117626468,1.0385885190796424,0.505149268300431,-0.5,0.0
S3,latin_america,27,0,-1.877382087475954,-2.117103940668552,-2.117103940668552,0.0,0.2397218531925982,0.0019446545685239403,1.0437257047136344,1.0386321140434955,0.5093590670138815,-0.5,0.0
S3,latin_america,28,0,-1.8793499050108187,-2.1209402530037114,-2.1209402530037114,0.0,0.2415903479928927,0.001856308898018355,1.0438075227505914,1.038673774162522,0.5133748588069365,-0.5,0.0
S3,latin_america,29,0,-1.881231022016927,-2.124604469622593,-2.124604469622593,0.0,0.24337344760566593,0.0017728209697573383,1.0438856794404414,1.0387136011120515,0.5172078328389951,-0.5,0.0
S3,latin_america,30,0,-1.8830298149192348,-2.128105625766852,-2.128105625766852,0.0,0.24507581084761698,0.0016937022734642149,1.043960366298303,1.0387516872408178,0.5208679057485233,-0.5,0.0
S3,sub_saharan_africa,1,0,-2.616190858404943,-3.584988996248717,-3.584988996248717,0.0,0.9687981378437738,0.7592017931659047,1.0535386983302817,1.0385980163306212,1.4940681999660477,-0.7,0.0
S3,sub_saharan_africa,2,0,-3.3321181965195845,-2.6745181324158263,-2.6745181324158263,0.0,-0.6576000641037583,0.04145077588493806,1.0394873205004977,1.0496038744233325,-1.0116553922834726,-0.7,0.0
